CUSTOMER_ID,GENDER,SENIOR_CITIZEN,PARTNER,DEPENDENTS,TENURE,PHONE_SERVICE,MULTIPLE_LINES,INTERNET_SERVICE,ONLINE_SECURITY,ONLINE_BACKUP,DEVICE_PROTECTION,TECH_SUPPORT,STREAMING_TV,STREAMING_MOVIES,CONTRACT,PAPERLESS_BILLING,PAYMENT_METHOD,MONTHLY_CHARGES,TOTAL_CHARGES,CHURN
5474-LAMUQ,male,no,yes,no,24,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,20.1,533.9,no
3468-DRVQJ,female,no,yes,yes,10,yes,yes,dsl,yes,yes,no,no,yes,no,one_year,no,electronic_check,70.3,676.15,no
1122-YJBCS,male,no,yes,no,69,yes,no,dsl,yes,yes,no,no,no,no,one_year,yes,credit_card_automatic,53.65,3804.4,no
4990-ALDGW,male,no,no,no,57,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.75,1118.8,no
4816-OKWNX,male,no,yes,yes,50,yes,no,fiber_optic,no,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_automatic,103.4,5236.4,no
3315-IKYZQ,male,no,yes,yes,28,no,no_phone_service,dsl,yes,no,yes,yes,yes,no,one_year,no,mailed_check,50.8,1386.8,no
2810-FTLEM,female,no,no,no,16,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,50.15,762.25,yes
4747-LCAQL,male,no,no,no,25,yes,no,dsl,yes,yes,no,yes,yes,yes,month_to_month,yes,mailed_check,79.0,1902.0,no
3411-WLRSQ,female,yes,yes,no,3,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,bank_transfer_automatic,74.6,239.05,no
0898-XCGTF,male,no,yes,no,61,yes,yes,fiber_optic,no,no,no,no,yes,yes,one_year,yes,bank_transfer_automatic,96.5,5673.7,no
8006-PYCSW,female,no,no,no,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.1,39.8,no
8249-THVEC,male,no,yes,yes,51,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.4,997.75,no
8722-PRFDV,female,no,yes,yes,71,yes,no,dsl,yes,no,yes,no,yes,yes,two_year,no,credit_card_automatic,77.55,5574.35,no
2164-SOQXL,female,no,yes,yes,20,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.05,406.05,no
4020-KIUDI,male,no,yes,yes,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,credit_card_automatic,19.85,138.85,no
5850-BDWCY,female,no,no,no,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.2,123.65,no
2038-YSEZE,female,no,no,no,29,yes,yes,dsl,yes,yes,no,yes,no,no,month_to_month,no,mailed_check,67.45,1801.1,no
0827-ITJPH,male,no,no,no,36,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,18.55,689.0,no
8799-OXZMD,female,no,no,no,28,no,no_phone_service,dsl,no,no,yes,no,no,no,month_to_month,yes,mailed_check,29.75,790.7,no
1925-TIBLE,female,no,yes,no,7,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,86.5,582.5,yes
1705-GUHPV,female,no,no,no,63,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,24.2,1618.2,no
4779-ZGICK,male,no,yes,yes,48,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,23.55,1173.35,no
0048-PIHNL,female,no,yes,no,49,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,20.45,900.9,no
0818-OCPZO,male,yes,no,no,27,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,81.45,2122.05,yes
3967-KXAPS,male,no,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,92.3,6719.9,no
1447-GIQMR,male,no,yes,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.15,69.15,yes
3704-IEAXF,female,no,yes,yes,72,no,no_phone_service,dsl,no,yes,no,yes,yes,yes,two_year,no,credit_card_automatic,53.65,3784.0,no
6810-VCAEX,female,no,no,no,47,no,no_phone_service,dsl,yes,yes,no,yes,no,no,one_year,no,credit_card_automatic,39.65,1798.65,no
0674-EYYZV,female,no,no,no,1,yes,no,dsl,no,no,no,no,yes,no,month_to_month,yes,electronic_check,54.65,54.65,no
4480-MBMLB,female,no,no,no,36,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,bank_transfer_automatic,104.8,3886.45,no
1395-OFUWC,male,no,yes,yes,43,no,no_phone_service,dsl,no,yes,no,no,no,no,month_to_month,no,credit_card_automatic,29.3,1224.05,no
0822-QGCXA,female,yes,yes,no,27,yes,yes,dsl,no,yes,yes,yes,yes,yes,month_to_month,no,electronic_check,83.85,2310.2,no
0872-NXJYS,female,no,no,no,9,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,79.55,723.4,yes
2832-KJCRD,female,no,no,no,38,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,103.65,3988.5,no
3588-WSTTJ,female,yes,no,no,35,yes,yes,fiber_optic,yes,no,no,no,yes,yes,month_to_month,yes,electronic_check,99.05,3554.6,no
4075-WKNIU,female,no,yes,yes,0,yes,yes,dsl,no,yes,yes,yes,yes,no,two_year,no,mailed_check,73.35,0.0,no
5090-EMGTC,female,no,yes,no,59,yes,no,fiber_optic,no,yes,no,yes,yes,yes,two_year,yes,mailed_check,100.05,6034.85,no
2346-CZYIL,male,no,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.35,531.6,no
3798-EPWRR,female,yes,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,43.95,85.1,no
6258-NGCNG,male,no,no,no,7,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,23.5,173.0,no
4186-ZBUEW,female,no,no,no,36,yes,yes,dsl,no,yes,no,yes,no,yes,one_year,yes,mailed_check,70.7,2511.95,no
5274-XHAKY,female,no,yes,yes,41,yes,yes,fiber_optic,yes,yes,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,94.3,3893.6,no
1442-BQPVU,female,no,no,no,13,no,no_phone_service,dsl,no,yes,no,no,no,no,month_to_month,no,electronic_check,29.15,357.15,no
3978-YNKDD,male,no,no,yes,19,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.85,467.5,no
4940-KHCWD,female,no,yes,no,60,no,no_phone_service,dsl,yes,yes,no,yes,no,no,two_year,no,bank_transfer_automatic,37.7,2288.7,no
9412-ARGBX,female,no,no,yes,48,yes,no,fiber_optic,no,yes,yes,yes,yes,no,two_year,yes,mailed_check,95.5,4627.85,yes
1389-CXMLU,male,yes,no,no,3,yes,yes,fiber_optic,no,no,yes,no,yes,no,month_to_month,no,electronic_check,91.05,289.1,yes
9589-ABEPT,male,no,yes,no,69,yes,yes,fiber_optic,no,yes,no,yes,yes,no,two_year,yes,mailed_check,92.45,6460.55,no
9388-ZEYVT,male,no,no,no,43,no,no_phone_service,dsl,no,no,yes,yes,no,yes,one_year,no,electronic_check,44.15,1931.3,no
0305-SQECB,female,no,no,yes,11,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,yes,mailed_check,36.05,402.6,no
7605-SNLQG,female,no,yes,no,45,yes,no,dsl,no,no,yes,no,no,no,month_to_month,yes,credit_card_automatic,50.25,2221.55,no
4670-TABXH,male,no,yes,no,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,yes,credit_card_automatic,109.75,7758.9,no
5561-NWEVX,female,yes,yes,no,2,yes,yes,fiber_optic,no,no,yes,no,no,no,month_to_month,no,electronic_check,79.2,172.85,yes
0064-SUDOG,female,no,yes,yes,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.3,224.5,no
8561-NMTBD,female,no,yes,yes,67,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,one_year,yes,credit_card_automatic,112.35,7388.45,no
5161-XEUVX,male,no,yes,no,37,yes,yes,fiber_optic,no,no,yes,yes,yes,no,two_year,no,mailed_check,94.3,3460.95,no
8292-FRFZQ,female,no,no,no,39,no,no_phone_service,dsl,yes,yes,no,yes,no,no,one_year,no,bank_transfer_automatic,41.15,1700.9,no
8591-NXRCV,female,no,no,no,41,yes,yes,dsl,yes,no,yes,yes,no,yes,month_to_month,yes,bank_transfer_automatic,74.65,3090.65,no
7895-VONWT,female,no,no,no,25,no,no_phone_service,dsl,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,48.25,1293.8,no
4526-RMTLL,male,no,yes,yes,8,yes,yes,dsl,yes,yes,no,yes,no,yes,two_year,yes,credit_card_automatic,76.15,645.8,no
6253-GNHWH,female,no,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,no,no,two_year,no,mailed_check,71.1,5224.95,no
4566-NECEV,male,no,no,no,5,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month_to_month,no,electronic_check,96.55,500.1,no
8080-POTJR,female,no,no,no,30,yes,yes,dsl,yes,no,yes,no,yes,yes,one_year,yes,credit_card_automatic,79.3,2427.1,no
6906-MPARY,male,no,no,no,40,yes,no,fiber_optic,no,yes,no,yes,no,yes,one_year,yes,credit_card_automatic,89.6,3488.15,no
3662-FXJFO,female,no,no,no,54,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,20.5,1035.7,no
8107-RZLNV,male,no,yes,no,72,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,two_year,yes,bank_transfer_automatic,106.3,7565.35,no
0516-OOHAR,male,no,yes,yes,28,yes,no,fiber_optic,no,yes,yes,no,yes,yes,one_year,no,bank_transfer_automatic,100.35,2799.0,no
2027-CWDNU,male,no,yes,yes,18,yes,no,fiber_optic,no,no,no,yes,no,yes,month_to_month,yes,electronic_check,85.6,1601.5,no
2737-WFVYW,female,no,no,no,2,no,no_phone_service,dsl,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,45.25,85.5,yes
9912-OMZDS,female,no,yes,yes,59,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,electronic_check,106.15,6256.2,no
3733-ZEECP,male,no,yes,yes,22,yes,no,dsl,no,no,no,yes,no,no,month_to_month,yes,electronic_check,51.1,1232.9,no
7878-RTCZG,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.9,19.9,no
2452-MRMZF,female,yes,yes,no,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,25.7,1937.4,no
2272-QAGFO,female,yes,no,no,14,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,74.3,1096.25,yes
7103-IPXPJ,male,no,yes,no,50,yes,yes,fiber_optic,no,no,no,yes,yes,yes,one_year,no,electronic_check,99.4,5059.75,no
4342-HFXWS,female,no,yes,yes,48,yes,no,dsl,yes,no,yes,yes,yes,no,one_year,no,bank_transfer_automatic,69.7,3023.65,no
3545-CNWRG,female,no,yes,yes,49,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,98.35,4889.2,no
1785-BPHTP,male,no,yes,yes,28,yes,no,fiber_optic,no,no,yes,no,yes,no,month_to_month,no,electronic_check,85.45,2289.9,no
4989-LIXVT,male,yes,no,no,68,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month_to_month,yes,electronic_check,95.9,6503.2,no
7315-WYOAW,male,no,no,no,13,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month_to_month,no,electronic_check,100.75,1313.25,no
1173-XZPYF,female,no,no,no,11,yes,yes,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,electronic_check,89.2,990.3,no
9850-OWRHQ,female,no,yes,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,74.1,228.0,yes
3768-NLUBH,male,yes,yes,no,57,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,no,electronic_check,100.6,5746.15,yes
8676-TRMJS,male,no,no,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,no,mailed_check,75.0,209.1,yes
2509-TFPJU,male,no,yes,no,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,25.75,1864.2,no
9530-GRMJG,male,no,yes,yes,70,yes,yes,dsl,no,yes,yes,yes,yes,yes,two_year,yes,electronic_check,84.1,5979.7,no
6898-RBTLU,female,no,yes,yes,49,yes,yes,dsl,no,yes,no,yes,yes,yes,two_year,no,bank_transfer_automatic,79.3,3902.45,no
5481-NTDOH,female,yes,yes,no,67,yes,yes,fiber_optic,yes,no,yes,no,yes,yes,one_year,yes,credit_card_automatic,107.05,7142.5,no
2068-WWXQZ,male,no,no,no,46,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.05,902.0,no
7359-SSBJK,female,yes,no,no,64,yes,no,dsl,yes,yes,no,yes,yes,no,two_year,yes,credit_card_automatic,70.2,4481.0,yes
2061-VVFST,female,no,yes,no,37,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,bank_transfer_automatic,19.5,805.2,no
0685-MLYYM,female,yes,no,no,2,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,70.75,154.85,yes
0749-IRGQE,female,yes,yes,no,13,no,no_phone_service,dsl,no,no,no,no,yes,yes,month_to_month,no,electronic_check,45.3,528.45,no
2380-DAMQP,female,no,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,electronic_check,115.15,8349.7,no
2256-YLYLP,male,no,yes,yes,68,yes,no,dsl,no,no,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,72.95,4953.25,no
1272-ILHFG,male,no,yes,yes,15,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.65,332.65,no
0164-XAIRP,female,no,no,no,24,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,19.55,470.2,no
5666-CYCYZ,female,no,no,no,24,yes,yes,fiber_optic,no,no,no,yes,no,yes,month_to_month,yes,electronic_check,89.55,2259.35,no
4011-ARPHK,male,no,no,no,27,yes,no,dsl,yes,no,no,no,no,no,month_to_month,no,mailed_check,50.35,1411.35,no
8182-PNAGI,male,no,no,no,12,yes,no,dsl,no,no,no,yes,no,no,month_to_month,no,bank_transfer_automatic,50.25,593.75,yes
6365-HITVU,female,no,yes,yes,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,87.25,6328.7,no
7558-IMLMT,male,no,yes,yes,67,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,20.8,1411.9,no
9488-FYQAU,female,no,yes,no,63,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,109.25,6841.4,no
3590-TCXTB,male,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.35,20.35,no
6994-KERXL,male,no,no,no,4,yes,no,dsl,no,no,no,no,no,yes,month_to_month,yes,electronic_check,55.9,238.5,no
7957-RYHQD,female,yes,no,no,40,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,yes,credit_card_automatic,79.2,3233.85,yes
2180-DXNEG,female,no,no,no,12,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,96.0,1062.1,yes
1960-UOTYM,male,no,yes,yes,52,yes,no,dsl,yes,yes,yes,no,yes,yes,two_year,no,electronic_check,79.2,4016.3,no
2740-JFBOK,male,no,no,no,10,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,24.0,226.55,no
6500-JVEGC,male,no,no,no,68,yes,yes,fiber_optic,yes,yes,yes,no,yes,no,one_year,no,bank_transfer_automatic,101.35,7110.75,no
5515-AKOAJ,female,no,no,no,54,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,100.1,5440.9,yes
8976-OQHGT,female,no,yes,yes,4,yes,no,dsl,no,yes,no,yes,no,no,month_to_month,no,mailed_check,56.5,235.1,yes
5245-VDBUR,female,no,yes,no,52,no,no_phone_service,dsl,yes,no,yes,no,no,no,one_year,no,mailed_check,35.45,1958.95,no
6230-BSUXY,female,yes,no,no,1,yes,no,fiber_optic,no,no,yes,no,no,yes,month_to_month,yes,electronic_check,85.0,85.0,yes
8469-SNFFH,male,no,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,one_year,no,bank_transfer_automatic,79.4,5528.9,no
2144-ESWKO,male,no,no,no,43,no,no_phone_service,dsl,yes,no,yes,no,no,no,one_year,yes,credit_card_automatic,35.2,1463.7,no
1241-FPMOF,male,no,no,no,52,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.65,1025.05,no
9928-BZVLZ,female,no,no,no,12,no,no_phone_service,dsl,yes,no,yes,yes,no,yes,two_year,no,mailed_check,49.85,552.1,no
4114-QMKVN,female,no,yes,yes,56,yes,yes,dsl,yes,yes,no,no,no,yes,one_year,no,bank_transfer_automatic,68.75,3815.4,no
2775-SEFEE,male,no,no,yes,0,yes,yes,dsl,yes,yes,no,yes,no,no,two_year,yes,bank_transfer_automatic,61.9,0.0,no
9003-CPATH,male,no,no,no,42,yes,yes,fiber_optic,no,no,yes,no,no,no,month_to_month,no,electronic_check,79.9,3313.4,no
1754-GKYPY,male,yes,yes,no,22,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,bank_transfer_automatic,89.75,1938.9,no
5294-CDGWY,male,no,yes,yes,51,no,no_phone_service,dsl,yes,yes,yes,no,yes,yes,one_year,no,electronic_check,59.3,3014.65,yes
7956-XQWGU,male,no,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,credit_card_automatic,19.4,460.25,no
1591-MQJTP,male,yes,yes,no,51,yes,yes,fiber_optic,yes,no,yes,no,no,yes,one_year,yes,bank_transfer_automatic,93.65,4839.15,no
5295-PCJOO,male,no,no,yes,4,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,49.4,184.4,yes
2369-FEVNO,male,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.9,19.9,no
9863-JZAIC,male,no,no,no,35,yes,no,dsl,no,no,no,no,yes,no,month_to_month,no,mailed_check,55.0,2010.55,yes
7471-MQPOS,male,yes,yes,yes,71,yes,yes,dsl,no,yes,yes,yes,no,yes,one_year,yes,bank_transfer_automatic,72.9,5139.65,no
7660-HDPJV,female,no,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.2,69.2,yes
5115-SQAAU,female,no,yes,yes,69,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,25.6,1673.4,no
9845-QOMAD,male,no,yes,yes,14,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.75,309.35,no
7672-VFMXZ,male,no,yes,no,57,yes,no,dsl,yes,no,no,yes,no,no,month_to_month,no,electronic_check,55.7,3171.6,no
9739-JLPQJ,female,no,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,117.5,8670.1,no
9916-AYHTC,male,no,no,no,48,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.85,916.0,no
3855-ONCAR,female,no,yes,yes,4,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,mailed_check,78.9,299.75,no
1488-SYSFC,male,no,yes,yes,31,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,20.65,702.05,no
7931-PXHFC,male,no,no,no,38,yes,no,dsl,no,no,yes,yes,no,yes,one_year,yes,mailed_check,62.3,2354.8,yes
3990-QYKBE,male,yes,yes,no,37,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,92.5,3473.4,yes
0970-QXPXW,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.65,19.65,no
3259-KNMRR,male,yes,no,no,57,yes,yes,dsl,no,yes,yes,no,yes,yes,two_year,yes,bank_transfer_automatic,79.75,4438.2,no
6120-RJKLU,female,yes,yes,no,62,yes,no,dsl,yes,no,yes,yes,yes,yes,two_year,yes,credit_card_automatic,79.95,4819.75,no
9572-WUKSB,male,no,yes,no,3,no,no_phone_service,dsl,no,no,no,yes,no,no,month_to_month,yes,electronic_check,29.9,92.25,no
5893-KCLGT,female,no,no,yes,72,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,19.75,1567.0,no
0076-LVEPS,male,no,no,yes,29,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,month_to_month,yes,mailed_check,45.0,1242.45,no
3640-JQGJG,male,no,yes,yes,13,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,bank_transfer_automatic,44.8,559.2,no
4919-MOAVT,male,no,no,yes,3,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,69.65,220.1,yes
1596-OQSPS,female,no,no,no,11,yes,no,dsl,no,yes,no,no,no,no,month_to_month,no,electronic_check,51.1,531.15,no
9867-XOBQA,female,no,no,yes,21,no,no_phone_service,dsl,yes,yes,yes,yes,yes,no,two_year,no,mailed_check,53.15,1183.2,no
